Month,State,Arrivals
Jan-91,NSW,173740.0
Feb-91,NSW,143320.0
Mar-91,NSW,174480.0
Apr-91,NSW,151460.0
May-91,NSW,150090.0
Jun-91,NSW,161960.0
Jul-91,NSW,156130.0
Aug-91,NSW,172430.0
Sep-91,NSW,176020.0
Oct-91,NSW,169070.0
Nov-91,NSW,176930.0
Dec-91,NSW,201390.0
Jan-92,NSW,181870.0
Feb-92,NSW,168530.0
Mar-92,NSW,186350.0
Apr-92,NSW,189680.0
May-92,NSW,170440.0
Jun-92,NSW,159880.0
Jul-92,NSW,182980.0
Aug-92,NSW,169480.0
Sep-92,NSW,181800.0
Oct-92,NSW,165490.0
Nov-92,NSW,187890.0
Dec-92,NSW,223640.0
Jan-93,NSW,207300.0
Feb-93,NSW,176810.0
Mar-93,NSW,194960.0
Apr-93,NSW,199840.0
May-93,NSW,186380.0
Jun-93,NSW,180720.0
Jul-93,NSW,173480.0
Aug-93,NSW,195600.0
Sep-93,NSW,193760.0
Oct-93,NSW,197760.0
Nov-93,NSW,194700.0
Dec-93,NSW,227950.0
Jan-94,NSW,217560.0
Feb-94,NSW,207760.0
Mar-94,NSW,232420.0
Apr-94,NSW,213220.0
May-94,NSW,198120.0
Jun-94,NSW,199140.0
Jul-94,NSW,197020.0
Aug-94,NSW,210800.0
Sep-94,NSW,207350.0
Oct-94,NSW,200400.0
Nov-94,NSW,214100.0
Dec-94,NSW,246760.0
Jan-95,NSW,243510.0
Feb-95,NSW,212540.0
Mar-95,NSW,237300.0
Apr-95,NSW,233380.0
May-95,NSW,211440.0
Jun-95,NSW,202000.0
Jul-95,NSW,225670.0
Aug-95,NSW,231610.0
Sep-95,NSW,221990.0
Oct-95,NSW,209340.0
Nov-95,NSW,235790.0
Dec-95,NSW,275500.0
Jan-96,NSW,263460.0
Feb-96,NSW,239820.0
Mar-96,NSW,281460.0
Apr-96,NSW,250220.0
May-96,NSW,219070.0
Jun-96,NSW,236630.0
Jul-96,NSW,234490.0
Aug-96,NSW,248540.0
Sep-96,NSW,234140.0
Oct-96,NSW,234060.0
Nov-96,NSW,249690.0
Dec-96,NSW,295460.0
Jan-97,NSW,283910.0
Feb-97,NSW,247970.0
Mar-97,NSW,287050.0
Apr-97,NSW,247110.0
May-97,NSW,241610.0
Jun-97,NSW,251180.0
Jul-97,NSW,245460.0
Aug-97,NSW,255240.0
Sep-97,NSW,238850.0
Oct-97,NSW,244580.0
Nov-97,NSW,259750.0
Dec-97,NSW,286370.0
Jan-98,NSW,281880.0
Feb-98,NSW,241860.0
Mar-98,NSW,265710.0
Apr-98,NSW,271100.0
May-98,NSW,245730.0
Jun-98,NSW,232300.0
Jul-98,NSW,251650.0
Aug-98,NSW,258200.0
Sep-98,NSW,241270.0
Oct-98,NSW,239900.0
Nov-98,NSW,254660.0
Dec-98,NSW,292720.0
Jan-99,NSW,301090.0
Feb-99,NSW,249740.0
Mar-99,NSW,287810.0
Apr-99,NSW,269290.0
May-99,NSW,243360.0
Jun-99,NSW,231610.0
Jul-99,NSW,254570.0
Aug-99,NSW,275410.0
Sep-99,NSW,268590.0
Oct-99,NSW,255900.0
Nov-99,NSW,275440.0
Dec-99,NSW,294060.0
Jan-00,NSW,330130.0
Feb-00,NSW,277960.0
Mar-00,NSW,303860.0
Apr-00,NSW,316030.0
May-00,NSW,276150.0
Jun-00,NSW,262360.0
Jul-00,NSW,283060.0
Aug-00,NSW,290460.0
Sep-00,NSW,320850.0
Oct-00,NSW,352920.0
Nov-00,NSW,330040.0
Dec-00,NSW,380460.0
Jan-01,NSW,352620.0
Feb-01,NSW,290670.0
Mar-01,NSW,322660.0
Apr-01,NSW,319470.0
May-01,NSW,290200.0
Jun-01,NSW,275200.0
Jul-01,NSW,311820.0
Aug-01,NSW,292490.0
Sep-01,NSW,274070.0
Oct-01,NSW,248510.0
Nov-01,NSW,262830.0
Dec-01,NSW,332810.0
Jan-02,NSW,335780.0
Feb-02,NSW,285980.0
Mar-02,NSW,304520.0
Apr-02,NSW,302880.0
May-02,NSW,279240.0
Jun-02,NSW,260820.0
Jul-02,NSW,283300.0
Aug-02,NSW,284880.0
Sep-02,NSW,267830.0
Oct-02,NSW,276920.0
Nov-02,NSW,299790.0
Dec-02,NSW,346110.0
Jan-03,NSW,341510.0
Feb-03,NSW,274950.0
Mar-03,NSW,289040.0
Apr-03,NSW,244180.0
May-03,NSW,213350.0
Jun-03,NSW,230090.0
Jul-03,NSW,274270.0
Aug-03,NSW,285390.0
Sep-03,NSW,285550.0
Oct-03,NSW,267550.0
Nov-03,NSW,320110.0
Dec-03,NSW,375260.0
Jan-04,NSW,354350.0
Feb-04,NSW,291330.0
Mar-04,NSW,314670.0
Apr-04,NSW,318610.0
May-04,NSW,292000.0
Jun-04,NSW,295860.0
Jul-04,NSW,318740.0
Aug-04,NSW,313760.0
Sep-04,NSW,313000.0
Oct-04,NSW,305870.0
Nov-04,NSW,333640.0
Dec-04,NSW,405220.0
Jan-05,NSW,400420.0
Feb-05,NSW,323610.0
Mar-05,NSW,352790.0
Apr-05,NSW,345450.0
May-05,NSW,310030.0
Jun-05,NSW,319560.0
Jul-05,NSW,340490.0
Aug-05,NSW,331560.0
Sep-05,NSW,332980.0
Oct-05,NSW,311180.0
Nov-05,NSW,335740.0
Dec-05,NSW,407060.0
Jan-06,NSW,398490.0
Feb-06,NSW,322990.0
Mar-06,NSW,339990.0
Apr-06,NSW,366240.0
May-06,NSW,306540.0
Jun-06,NSW,332410.0
Jul-06,NSW,319680.0
Aug-06,NSW,324380.0
Sep-06,NSW,321280.0
Oct-06,NSW,335450.0
Nov-06,NSW,345620.0
Dec-06,NSW,423030.0
Jan-07,NSW,415410.0
Feb-07,NSW,327500.0
Mar-07,NSW,376650.0
Apr-07,NSW,372640.0
May-07,NSW,318980.0
Jun-07,NSW,343200.0
Jul-07,NSW,339410.0
Aug-07,NSW,344180.0
Sep-07,NSW,355190.0
Oct-07,NSW,345990.0
Nov-07,NSW,370710.0
Dec-07,NSW,443440.0
Jan-08,NSW,417800.0
Feb-08,NSW,356210.0
Mar-08,NSW,383270.0
Apr-08,NSW,375560.0
May-08,NSW,345940.0
Jun-08,NSW,345690.0
Jul-08,NSW,400110.0
Aug-08,NSW,354780.0
Sep-08,NSW,338830.0
Oct-08,NSW,336780.0
Nov-08,NSW,353010.0
Dec-08,NSW,436920.0
Jan-09,NSW,407900.0
Feb-09,NSW,332710.0
Mar-09,NSW,361830.0
Apr-09,NSW,389250.0
May-09,NSW,340770.0
Jun-09,NSW,332050.0
Jul-09,NSW,383600.0
Aug-09,NSW,358950.0
Sep-09,NSW,353160.0
Oct-09,NSW,398290.0
Nov-09,NSW,387860.0
Dec-09,NSW,480160.0
Jan-10,NSW,452420.0
Feb-10,NSW,374230.0
Mar-10,NSW,415600.0
Apr-10,NSW,392500.0
May-10,NSW,365040.0
Jun-10,NSW,386890.0
Jul-10,NSW,403450.0
Aug-10,NSW,384730.0
Sep-10,NSW,409420.0
Oct-10,NSW,394860.0
Nov-10,NSW,408050.0
Dec-10,NSW,503870.0
Jan-11,NSW,483940.0
Feb-11,NSW,384810.0
Mar-11,NSW,400970.0
Apr-11,NSW,444480.0
May-11,NSW,385720.0
Jun-11,NSW,414420.0
Jul-11,NSW,404740.0
Aug-11,NSW,397670.0
Sep-11,NSW,442560.0
Oct-11,NSW,405650.0
Nov-11,NSW,421070.0
Dec-11,NSW,521870.0
Jan-12,NSW,490070.0
Feb-12,NSW,395550.0
Mar-12,NSW,441580.0
Apr-12,NSW,453380.0
May-12,NSW,392090.0
Jun-12,NSW,445330.0
Jul-12,NSW,410660.0
Aug-12,NSW,422400.0
Sep-12,NSW,458920.0
Oct-12,NSW,418250.0
Nov-12,NSW,446000.0
Dec-12,NSW,541570.0
Jan-13,NSW,498700.0
Feb-13,NSW,412420.0
Mar-13,NSW,458190.0
Apr-13,NSW,474850.0
May-13,NSW,422670.0
Jun-13,NSW,469260.0
Jul-13,NSW,449160.0
Aug-13,NSW,456480.0
Sep-13,NSW,487850.0
Oct-13,NSW,432560.0
Nov-13,NSW,468480.0
Dec-13,NSW,585460.0
Jan-14,NSW,548890.0
Feb-14,NSW,437400.0
Mar-14,NSW,473380.0
Apr-14,NSW,512380.0
May-14,NSW,444510.0
Jun-14,NSW,502140.0
Jul-14,NSW,447470.0
Aug-14,NSW,481490.0
Sep-14,NSW,491020.0
Oct-14,NSW,452220.0
Nov-14,NSW,483010.0
Dec-14,NSW,607980.0
Jan-15,NSW,559720.0
Feb-15,NSW,461310.0
Mar-15,NSW,531320.0
Apr-15,NSW,514610.0
May-15,NSW,468560.0
Jun-15,NSW,514240.0
Jul-15,NSW,484110.0
Aug-15,NSW,490330.0
Sep-15,NSW,519460.0
Oct-15,NSW,478750.0
Nov-15,NSW,517920.0
Dec-15,NSW,664020.0
Jan-16,NSW,618080.0
Feb-16,NSW,513570.0
Mar-16,NSW,559570.0
Apr-16,NSW,574940.0
May-16,NSW,499230.0
Jun-16,NSW,536340.0
Jul-16,NSW,560880.0
Aug-16,NSW,531940.0
Sep-16,NSW,561190.0
Oct-16,NSW,532810.0
Nov-16,NSW,564500.0
Dec-16,NSW,719220.0
Jan-17,NSW,687490.0
Feb-17,NSW,540240.0
Mar-17,NSW,581100.0
Apr-17,NSW,645780.0
May-17,NSW,537700.0
Jun-17,NSW,596490.0
Jul-17,NSW,599140.0
Aug-17,NSW,588170.0
Sep-17,NSW,607930.0
Oct-17,NSW,562810.0
Nov-17,NSW,605530.0
Dec-17,NSW,770680.0
Jan-18,NSW,693400.0
Feb-18,NSW,582690.0
Mar-18,NSW,634180.0
Apr-18,NSW,659800.0
May-18,NSW,556630.0
Jun-18,NSW,614370.0
Jul-18,NSW,645680.0
Aug-18,NSW,617210.0
Sep-18,NSW,614590.0
Oct-18,NSW,608240.0
Nov-18,NSW,629890.0
Dec-18,NSW,806190.0
Jan-19,NSW,728740.0
Feb-19,NSW,578260.0
Mar-19,NSW,620100.0
Apr-19,NSW,684210.0
May-19,NSW,596950.0
Jun-19,NSW,619240.0
Jul-19,NSW,640470.0
Aug-19,NSW,628350.0
Sep-19,NSW,634350.0
Oct-19,NSW,614110.0
Nov-19,NSW,614100.0
Dec-19,NSW,813450.0
Jan-20,NSW,737570.0
Feb-20,NSW,469300.0
Mar-20,NSW,297090.0
Apr-20,NSW,23720.0
May-20,NSW,13430.0
Jun-20,NSW,14470.0
Jul-20,NSW,18390.0
Aug-20,NSW,19600.0
Sep-20,NSW,16720.0
Oct-20,NSW,15670.0
Nov-20,NSW,14830.0
Dec-20,NSW,17210.0
Jan-21,NSW,15830.0
Feb-21,NSW,11680.0
Mar-21,NSW,11780.0
Apr-21,NSW,30130.0
May-21,NSW,53460.0
Jun-21,NSW,48090.0
Jul-21,NSW,28870.0
Aug-21,NSW,16280.0
Sep-21,NSW,12590.0
Oct-21,NSW,14110.0
Nov-21,NSW,41770.0
Dec-21,NSW,114140.0
Jan-22,NSW,89530.0
Feb-22,NSW,75490.0
Mar-22,NSW,134910.0
Apr-22,NSW,241010.0
May-22,NSW,250770.0
Jun-22,NSW,321340.0
Jul-22,NSW,357810.0
Aug-22,NSW,330890.0
Sep-22,NSW,376760.0
Oct-22,NSW,358910.0
Nov-22,NSW,417620.0
Dec-22,NSW,558730.0
Jan-23,NSW,518670.0
Feb-23,NSW,398170.0
Mar-23,NSW,483740.0
Apr-23,NSW,520360.0
May-23,NSW,488500.0
Jun-23,NSW,542060.0
Jul-23,NSW,538450.0
Aug-23,NSW,541830.0
Sep-23,NSW,573280.0
Oct-23,NSW,536780.0
Nov-23,NSW,573330.0
Dec-23,NSW,767420.0
Jan-24,NSW,676300.0
Feb-24,NSW,561600.0
Mar-24,NSW,593530.0
Apr-24,NSW,627230.0
May-24,NSW,555290.0
Jun-24,NSW,587270.0
Jul-24,NSW,602310.0
Aug-24,NSW,586230.0
Sep-24,NSW,611820.0
Oct-24,NSW,599110.0
Nov-24,NSW,623750.0
Dec-24,NSW,822340.0
Jan-25,NSW,752550.0
Feb-25,NSW,569160.0
Mar-25,NSW,597470.0
Apr-25,NSW,683270.0
May-25,NSW,592020.0
Jun-25,NSW,614190.0
Jul-25,NSW,635040.0
Aug-25,NSW,637970.0
Jan-91,Vic.,70040.0
Feb-91,Vic.,57360.0
Mar-91,Vic.,72130.0
Apr-91,Vic.,74460.0
May-91,Vic.,65640.0
Jun-91,Vic.,67420.0
Jul-91,Vic.,76320.0
Aug-91,Vic.,69890.0
Sep-91,Vic.,74390.0
Oct-91,Vic.,65010.0
Nov-91,Vic.,77410.0
Dec-91,Vic.,88770.0
Jan-92,Vic.,73510.0
Feb-92,Vic.,67650.0
Mar-92,Vic.,74530.0
Apr-92,Vic.,75860.0
May-92,Vic.,69910.0
Jun-92,Vic.,73930.0
Jul-92,Vic.,76780.0
Aug-92,Vic.,69880.0
Sep-92,Vic.,76390.0
Oct-92,Vic.,66060.0
Nov-92,Vic.,76280.0
Dec-92,Vic.,92780.0
Jan-93,Vic.,77800.0
Feb-93,Vic.,65290.0
Mar-93,Vic.,77890.0
Apr-93,Vic.,79710.0
May-93,Vic.,79360.0
Jun-93,Vic.,74160.0
Jul-93,Vic.,78620.0
Aug-93,Vic.,71820.0
Sep-93,Vic.,77790.0
Oct-93,Vic.,68400.0
Nov-93,Vic.,78380.0
Dec-93,Vic.,93080.0
Jan-94,Vic.,81940.0
Feb-94,Vic.,67980.0
Mar-94,Vic.,86540.0
Apr-94,Vic.,81100.0
May-94,Vic.,74130.0
Jun-94,Vic.,78140.0
Jul-94,Vic.,82750.0
Aug-94,Vic.,74000.0
Sep-94,Vic.,83610.0
Oct-94,Vic.,72750.0
Nov-94,Vic.,79790.0
Dec-94,Vic.,104040.0
Jan-95,Vic.,88460.0
Feb-95,Vic.,76960.0
Mar-95,Vic.,92900.0
Apr-95,Vic.,93350.0
May-95,Vic.,84660.0
Jun-95,Vic.,86320.0
Jul-95,Vic.,93420.0
Aug-95,Vic.,82910.0
Sep-95,Vic.,92010.0
Oct-95,Vic.,80530.0
Nov-95,Vic.,94510.0
Dec-95,Vic.,111360.0
Jan-96,Vic.,96690.0
Feb-96,Vic.,85520.0
Mar-96,Vic.,104760.0
Apr-96,Vic.,100840.0
May-96,Vic.,89700.0
Jun-96,Vic.,102120.0
Jul-96,Vic.,98730.0
Aug-96,Vic.,95010.0
Sep-96,Vic.,105900.0
Oct-96,Vic.,88280.0
Nov-96,Vic.,108430.0
Dec-96,Vic.,122200.0
Jan-97,Vic.,110090.0
Feb-97,Vic.,93140.0
Mar-97,Vic.,118280.0
Apr-97,Vic.,108160.0
May-97,Vic.,101080.0
Jun-97,Vic.,115620.0
Jul-97,Vic.,114200.0
Aug-97,Vic.,108370.0
Sep-97,Vic.,112120.0
Oct-97,Vic.,100350.0
Nov-97,Vic.,111630.0
Dec-97,Vic.,130820.0
Jan-98,Vic.,112230.0
Feb-98,Vic.,96640.0
Mar-98,Vic.,114310.0
Apr-98,Vic.,117160.0
May-98,Vic.,111530.0
Jun-98,Vic.,117170.0
Jul-98,Vic.,113050.0
Aug-98,Vic.,112210.0
Sep-98,Vic.,113550.0
Oct-98,Vic.,118030.0
Nov-98,Vic.,123870.0
Dec-98,Vic.,136400.0
Jan-99,Vic.,125740.0
Feb-99,Vic.,105140.0
Mar-99,Vic.,131060.0
Apr-99,Vic.,117600.0
May-99,Vic.,109930.0
Jun-99,Vic.,129320.0
Jul-99,Vic.,115410.0
Aug-99,Vic.,123560.0
Sep-99,Vic.,119850.0
Oct-99,Vic.,119170.0
Nov-99,Vic.,125970.0
Dec-99,Vic.,137630.0
Jan-00,Vic.,127860.0
Feb-00,Vic.,110790.0
Mar-00,Vic.,133660.0
Apr-00,Vic.,135580.0
May-00,Vic.,122440.0
Jun-00,Vic.,134970.0
Jul-00,Vic.,117820.0
Aug-00,Vic.,134600.0
Sep-00,Vic.,136850.0
Oct-00,Vic.,124110.0
Nov-00,Vic.,138710.0
Dec-00,Vic.,162720.0
Jan-01,Vic.,153950.0
Feb-01,Vic.,118890.0
Mar-01,Vic.,145540.0
Apr-01,Vic.,143550.0
May-01,Vic.,129850.0
Jun-01,Vic.,147060.0
Jul-01,Vic.,136900.0
Aug-01,Vic.,138660.0
Sep-01,Vic.,135010.0
Oct-01,Vic.,113870.0
Nov-01,Vic.,127080.0
Dec-01,Vic.,156290.0
Jan-02,Vic.,147060.0
Feb-02,Vic.,118650.0
Mar-02,Vic.,164970.0
Apr-02,Vic.,129420.0
May-02,Vic.,131430.0
Jun-02,Vic.,144280.0
Jul-02,Vic.,132730.0
Aug-02,Vic.,135350.0
Sep-02,Vic.,139850.0
Oct-02,Vic.,126910.0
Nov-02,Vic.,134790.0
Dec-02,Vic.,165810.0
Jan-03,Vic.,148890.0
Feb-03,Vic.,118650.0
Mar-03,Vic.,131970.0
Apr-03,Vic.,116080.0
May-03,Vic.,107570.0
Jun-03,Vic.,128050.0
Jul-03,Vic.,126600.0
Aug-03,Vic.,138600.0
Sep-03,Vic.,151070.0
Oct-03,Vic.,140310.0
Nov-03,Vic.,169800.0
Dec-03,Vic.,198000.0
Jan-04,Vic.,179060.0
Feb-04,Vic.,147070.0
Mar-04,Vic.,175800.0
Apr-04,Vic.,173190.0
May-04,Vic.,166080.0
Jun-04,Vic.,186240.0
Jul-04,Vic.,153130.0
Aug-04,Vic.,163730.0
Sep-04,Vic.,167780.0
Oct-04,Vic.,154950.0
Nov-04,Vic.,179920.0
Dec-04,Vic.,213690.0
Jan-05,Vic.,193320.0
Feb-05,Vic.,155610.0
Mar-05,Vic.,191140.0
Apr-05,Vic.,173860.0
May-05,Vic.,165570.0
Jun-05,Vic.,187410.0
Jul-05,Vic.,164790.0
Aug-05,Vic.,169130.0
Sep-05,Vic.,175490.0
Oct-05,Vic.,158010.0
Nov-05,Vic.,185870.0
Dec-05,Vic.,219770.0
Jan-06,Vic.,189340.0
Feb-06,Vic.,153860.0
Mar-06,Vic.,185130.0
Apr-06,Vic.,178660.0
May-06,Vic.,170180.0
Jun-06,Vic.,206900.0
Jul-06,Vic.,159290.0
Aug-06,Vic.,173460.0
Sep-06,Vic.,189470.0
Oct-06,Vic.,162980.0
Nov-06,Vic.,189590.0
Dec-06,Vic.,235010.0
Jan-07,Vic.,207120.0
Feb-07,Vic.,162090.0
Mar-07,Vic.,203740.0
Apr-07,Vic.,190630.0
May-07,Vic.,183860.0
Jun-07,Vic.,206260.0
Jul-07,Vic.,192230.0
Aug-07,Vic.,191830.0
Sep-07,Vic.,207050.0
Oct-07,Vic.,179520.0
Nov-07,Vic.,209140.0
Dec-07,Vic.,249800.0
Jan-08,Vic.,214220.0
Feb-08,Vic.,182210.0
Mar-08,Vic.,228120.0
Apr-08,Vic.,193580.0
May-08,Vic.,199320.0
Jun-08,Vic.,223740.0
Jul-08,Vic.,190450.0
Aug-08,Vic.,201080.0
Sep-08,Vic.,208340.0
Oct-08,Vic.,188500.0
Nov-08,Vic.,211080.0
Dec-08,Vic.,259110.0
Jan-09,Vic.,217900.0
Feb-09,Vic.,177300.0
Mar-09,Vic.,209190.0
Apr-09,Vic.,218580.0
May-09,Vic.,203940.0
Jun-09,Vic.,239640.0
Jul-09,Vic.,202400.0
Aug-09,Vic.,213670.0
Sep-09,Vic.,238450.0
Oct-09,Vic.,214080.0
Nov-09,Vic.,237470.0
Dec-09,Vic.,295850.0
Jan-10,Vic.,248620.0
Feb-10,Vic.,205140.0
Mar-10,Vic.,251870.0
Apr-10,Vic.,220190.0
May-10,Vic.,223620.0
Jun-10,Vic.,278830.0
Jul-10,Vic.,233360.0
Aug-10,Vic.,246180.0
Sep-10,Vic.,268950.0
Oct-10,Vic.,243780.0
Nov-10,Vic.,257790.0
Dec-10,Vic.,324510.0
Jan-11,Vic.,286640.0
Feb-11,Vic.,221750.0
Mar-11,Vic.,243540.0
Apr-11,Vic.,281020.0
May-11,Vic.,250130.0
Jun-11,Vic.,286620.0
Jul-11,Vic.,271870.0
Aug-11,Vic.,265420.0
Sep-11,Vic.,289910.0
Oct-11,Vic.,254850.0
Nov-11,Vic.,269960.0
Dec-11,Vic.,345460.0
Jan-12,Vic.,301750.0
Feb-12,Vic.,232480.0
Mar-12,Vic.,287600.0
Apr-12,Vic.,270490.0
May-12,Vic.,263780.0
Jun-12,Vic.,314230.0
Jul-12,Vic.,271430.0
Aug-12,Vic.,282670.0
Sep-12,Vic.,303230.0
Oct-12,Vic.,264900.0
Nov-12,Vic.,291310.0
Dec-12,Vic.,360710.0
Jan-13,Vic.,306570.0
Feb-13,Vic.,245270.0
Mar-13,Vic.,314510.0
Apr-13,Vic.,272910.0
May-13,Vic.,286910.0
Jun-13,Vic.,333560.0
Jul-13,Vic.,302120.0
Aug-13,Vic.,316590.0
Sep-13,Vic.,321570.0
Oct-13,Vic.,277510.0
Nov-13,Vic.,303250.0
Dec-13,Vic.,392790.0
Jan-14,Vic.,340580.0
Feb-14,Vic.,264520.0
Mar-14,Vic.,303920.0
Apr-14,Vic.,328920.0
May-14,Vic.,308620.0
Jun-14,Vic.,365200.0
Jul-14,Vic.,316740.0
Aug-14,Vic.,336640.0
Sep-14,Vic.,331120.0
Oct-14,Vic.,306300.0
Nov-14,Vic.,331910.0
Dec-14,Vic.,407410.0
Jan-15,Vic.,351830.0
Feb-15,Vic.,299890.0
Mar-15,Vic.,369540.0
Apr-15,Vic.,323510.0
May-15,Vic.,321850.0
Jun-15,Vic.,388400.0
Jul-15,Vic.,342350.0
Aug-15,Vic.,340700.0
Sep-15,Vic.,354900.0
Oct-15,Vic.,333970.0
Nov-15,Vic.,362100.0
Dec-15,Vic.,453180.0
Jan-16,Vic.,399350.0
Feb-16,Vic.,330750.0
Mar-16,Vic.,391590.0
Apr-16,Vic.,335810.0
May-16,Vic.,349590.0
Jun-16,Vic.,432790.0
Jul-16,Vic.,376450.0
Aug-16,Vic.,381840.0
Sep-16,Vic.,392720.0
Oct-16,Vic.,366620.0
Nov-16,Vic.,381240.0
Dec-16,Vic.,502170.0
Jan-17,Vic.,443300.0
Feb-17,Vic.,338200.0
Mar-17,Vic.,399120.0
Apr-17,Vic.,409970.0
May-17,Vic.,373980.0
Jun-17,Vic.,448440.0
Jul-17,Vic.,424630.0
Aug-17,Vic.,427020.0
Sep-17,Vic.,435480.0
Oct-17,Vic.,396660.0
Nov-17,Vic.,430380.0
Dec-17,Vic.,531430.0
Jan-18,Vic.,470810.0
Feb-18,Vic.,393930.0
